id_trabajador;comunidad_autonoma;sector;tipo_jornada;genero;edad;salario_bruto_anual_eur;salario_bruto_mensual_eur
TRAB_01273;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;61;26194.56;1871.04
TRAB_01274;Galicia;Hostelería;Tiempo completo;Hombres;31;18780.87;1341.49
TRAB_01275;Canarias;Información y comunicaciones (Tech);Tiempo completo;Mujeres;34;30872.37;2205.17
TRAB_01276;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;59;34578.23;2469.87
TRAB_01277;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Hombres;29;14236.05;1016.86
TRAB_01278;Andalucía;Hostelería;Tiempo completo;Mujeres;29;12952.4;925.17
TRAB_01279;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Mujeres;53;23526.73;1680.48
TRAB_01280;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo parcial;Hombres;33;11656.63;832.62
TRAB_01281;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;43;20412.01;1458.0
TRAB_01282;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;28;21851.49;1560.82
TRAB_01283;Cataluña;Hostelería;Tiempo completo;Hombres;44;27474.41;1962.46
TRAB_01284;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;40;40313.27;2879.52
TRAB_01285;País Vasco;Hostelería;Tiempo completo;Mujeres;27;10500.0;750.0
TRAB_01286;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;54;19416.25;1386.88
TRAB_01287;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;27;35871.51;2562.25
TRAB_01288;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;63;47614.37;3401.03
TRAB_01289;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;51;50985.77;3641.84
TRAB_01290;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;46;40205.95;2871.85
TRAB_01291;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;53;32497.35;2321.24
TRAB_01292;Andalucía;Hostelería;Tiempo parcial;Mujeres;32;10969.39;783.53
TRAB_01293;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;52;35037.34;2502.67
TRAB_01294;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;38;29630.23;2116.45
TRAB_01295;Cataluña;Hostelería;Tiempo completo;Mujeres;23;23583.35;1684.52
TRAB_01296;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Mujeres;62;36243.37;2588.81
TRAB_01297;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;58;15836.08;1131.15
TRAB_01298;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;37;25750.25;1839.3
TRAB_01299;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;31;34599.72;2471.41
TRAB_01300;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;61;31624.65;2258.9
TRAB_01301;Andalucía;Hostelería;Tiempo completo;Mujeres;43;15902.14;1135.87
TRAB_01302;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;52;33162.69;2368.76
TRAB_01303;País Vasco;Hostelería;Tiempo completo;Mujeres;58;13156.31;939.74
TRAB_01304;Galicia;Hostelería;Tiempo completo;Mujeres;49;16259.12;1161.37
TRAB_01305;Canarias;Hostelería;Tiempo completo;Hombres;56;11795.93;842.57
TRAB_01306;Galicia;Información y comunicaciones (Tech);Tiempo completo;Mujeres;45;35544.86;2538.92
TRAB_01307;Galicia;Información y comunicaciones (Tech);Tiempo completo;Mujeres;59;27708.63;1979.19
TRAB_01308;Comunitat Valenciana;Hostelería;Tiempo parcial;Hombres;50;13222.03;944.43
TRAB_01309;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;41;21702.06;1550.15
TRAB_01310;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;41;10500.0;750.0
TRAB_01311;País Vasco;Hostelería;Tiempo completo;Hombres;27;13566.95;969.07
TRAB_01312;Canarias;Información y comunicaciones (Tech);Tiempo parcial;Hombres;31;16909.38;1207.81
TRAB_01313;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;51;15091.19;1077.94
TRAB_01314;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;59;51705.81;3693.27
TRAB_01315;Comunitat Valenciana;Hostelería;Tiempo parcial;Hombres;28;10500.0;750.0
TRAB_01316;Castilla y León;Hostelería;Tiempo completo;Hombres;51;19742.16;1410.15
TRAB_01317;Balears, Illes;Hostelería;Tiempo completo;Hombres;51;19042.96;1360.21
TRAB_01318;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;26;46036.69;3288.34
TRAB_01319;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;31;40264.24;2876.02
TRAB_01320;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Mujeres;42;27686.41;1977.6
TRAB_01321;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;37;32077.51;2291.25
TRAB_01322;País Vasco;Hostelería;Tiempo completo;Hombres;38;13421.91;958.71
TRAB_01323;Andalucía;Hostelería;Tiempo completo;Mujeres;23;17226.21;1230.44
TRAB_01324;Cataluña;Hostelería;Tiempo parcial;Hombres;29;11063.31;790.24
TRAB_01325;Comunitat Valenciana;Hostelería;Tiempo completo;Mujeres;31;14359.58;1025.68
TRAB_01326;Andalucía;Hostelería;Tiempo parcial;Hombres;41;10500.0;750.0
TRAB_01327;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;39;43181.35;3084.38
TRAB_01328;Castilla y León;Hostelería;Tiempo parcial;Hombres;59;10500.0;750.0
TRAB_01329;Canarias;Información y comunicaciones (Tech);Tiempo parcial;Hombres;47;15461.38;1104.38
TRAB_01330;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Mujeres;40;56268.31;4019.16
TRAB_01331;Canarias;Información y comunicaciones (Tech);Tiempo completo;Mujeres;22;22069.31;1576.38
TRAB_01332;Cataluña;Hostelería;Tiempo parcial;Hombres;25;10500.0;750.0
TRAB_01333;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;28;10500.0;750.0
TRAB_01334;Cataluña;Hostelería;Tiempo completo;Mujeres;44;12143.87;867.42
TRAB_01335;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;63;14186.32;1013.31
TRAB_01336;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;54;38666.26;2761.88
TRAB_01337;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;34;50888.59;3634.9
TRAB_01338;Andalucía;Hostelería;Tiempo parcial;Hombres;22;10500.0;750.0
TRAB_01339;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;25;19934.39;1423.88
TRAB_01340;Comunitat Valenciana;Hostelería;Tiempo completo;Mujeres;63;16222.24;1158.73
TRAB_01341;Cataluña;Hostelería;Tiempo completo;Mujeres;40;20467.32;1461.95
TRAB_01342;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Mujeres;46;20429.68;1459.26
TRAB_01343;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;57;46638.63;3331.33
TRAB_01344;Canarias;Hostelería;Tiempo completo;Mujeres;26;14676.48;1048.32
TRAB_01345;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;37;35281.05;2520.08
TRAB_01346;Cataluña;Hostelería;Tiempo parcial;Hombres;46;10500.0;750.0
TRAB_01347;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Mujeres;53;27044.72;1931.77
TRAB_01348;Cataluña;Hostelería;Tiempo completo;Mujeres;40;22038.76;1574.2
TRAB_01349;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;60;53797.04;3842.65
TRAB_01350;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;22;50914.64;3636.76
TRAB_01351;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;40;33962.7;2425.91
TRAB_01352;Andalucía;Hostelería;Tiempo completo;Hombres;31;12855.55;918.25
TRAB_01353;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;47;26441.27;1888.66
TRAB_01354;Cataluña;Hostelería;Tiempo completo;Hombres;27;15982.84;1141.63
TRAB_01355;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Hombres;47;26922.97;1923.07
TRAB_01356;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;37;36666.11;2619.01
TRAB_01357;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;40;21778.24;1555.59
TRAB_01358;Castilla y León;Hostelería;Tiempo completo;Hombres;56;13361.85;954.42
TRAB_01359;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;36;46328.26;3309.16
TRAB_01360;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;53;54485.87;3891.85
TRAB_01361;País Vasco;Hostelería;Tiempo parcial;Mujeres;39;12368.56;883.47
TRAB_01362;Comunitat Valenciana;Hostelería;Tiempo completo;Mujeres;24;20972.26;1498.02
TRAB_01363;Galicia;Hostelería;Tiempo parcial;Mujeres;39;10500.0;750.0
TRAB_01364;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;29;16954.28;1211.02
TRAB_01365;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;52;15107.12;1079.08
TRAB_01366;Comunitat Valenciana;Hostelería;Tiempo completo;Hombres;28;23198.51;1657.04
TRAB_01367;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;52;34800.64;2485.76
TRAB_01368;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;27;30761.55;2197.25
TRAB_01369;Galicia;Hostelería;Tiempo completo;Hombres;34;17004.93;1214.64
TRAB_01370;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;33;40380.25;2884.3
TRAB_01371;Canarias;Hostelería;Tiempo parcial;Hombres;60;13853.02;989.5
TRAB_01372;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;40;14019.49;1001.39
TRAB_01373;Galicia;Hostelería;Tiempo parcial;Mujeres;47;10500.0;750.0
TRAB_01374;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;48;20171.87;1440.85
TRAB_01375;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;58;39026.75;2787.62
TRAB_01376;Comunitat Valenciana;Hostelería;Tiempo parcial;Hombres;25;12071.62;862.26
TRAB_01377;Andalucía;Hostelería;Tiempo completo;Mujeres;48;19972.35;1426.6
TRAB_01378;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;31;23901.77;1707.27
TRAB_01379;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;50;18848.38;1346.31
TRAB_01380;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;59;34205.35;2443.24
TRAB_01381;Castilla y León;Hostelería;Tiempo completo;Hombres;50;10500.0;750.0
TRAB_01382;Andalucía;Hostelería;Tiempo completo;Hombres;48;12531.0;895.07
TRAB_01383;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;45;23650.48;1689.32
TRAB_01384;Andalucía;Información y comunicaciones (Tech);Tiempo parcial;Hombres;46;19687.5;1406.25
TRAB_01385;Canarias;Hostelería;Tiempo parcial;Mujeres;40;11644.67;831.76
TRAB_01386;Andalucía;Hostelería;Tiempo completo;Mujeres;26;20248.27;1446.31
TRAB_01387;Balears, Illes;Hostelería;Tiempo completo;Mujeres;60;21069.39;1504.96
TRAB_01388;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;25;42280.73;3020.05
TRAB_01389;Cataluña;Hostelería;Tiempo completo;Hombres;29;26058.86;1861.35
TRAB_01390;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;27;35696.07;2549.72
TRAB_01391;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;53;39812.18;2843.73
TRAB_01392;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;41;24306.34;1736.17
TRAB_01393;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;46;45063.36;3218.81
TRAB_01394;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;39;18145.65;1296.12
TRAB_01395;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;30;11487.96;820.57
TRAB_01396;Galicia;Información y comunicaciones (Tech);Tiempo completo;Mujeres;52;35440.9;2531.49
TRAB_01397;Andalucía;Hostelería;Tiempo parcial;Mujeres;60;11625.02;830.36
TRAB_01398;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;41;13757.85;982.7
TRAB_01399;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;54;27248.32;1946.31
TRAB_01400;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;57;35890.64;2563.62
TRAB_01401;País Vasco;Hostelería;Tiempo completo;Mujeres;35;17858.09;1275.58
TRAB_01402;Castilla y León;Hostelería;Tiempo completo;Hombres;45;17768.81;1269.2
TRAB_01403;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;36;22756.72;1625.48
TRAB_01404;Comunitat Valenciana;Hostelería;Tiempo parcial;Hombres;43;10500.0;750.0
TRAB_01405;Balears, Illes;Hostelería;Tiempo parcial;Hombres;28;10500.0;750.0
TRAB_01406;Canarias;Información y comunicaciones (Tech);Tiempo parcial;Hombres;26;23359.45;1668.53
TRAB_01407;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;28;28279.19;2019.94
TRAB_01408;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;60;32291.57;2306.54
TRAB_01409;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;63;32525.39;2323.24
TRAB_01410;Andalucía;Hostelería;Tiempo parcial;Mujeres;26;10500.0;750.0
TRAB_01411;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;37;27507.75;1964.84
TRAB_01412;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo parcial;Hombres;42;27925.98;1994.71
TRAB_01413;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;25;37534.5;2681.04
TRAB_01414;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Mujeres;28;36587.15;2613.37
TRAB_01415;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;49;17888.11;1277.72
TRAB_01416;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Hombres;39;14612.31;1043.74
TRAB_01417;Cataluña;Hostelería;Tiempo completo;Hombres;24;18941.82;1352.99
TRAB_01418;Andalucía;Hostelería;Tiempo parcial;Mujeres;26;10500.0;750.0
TRAB_01419;Cataluña;Hostelería;Tiempo completo;Mujeres;45;20960.46;1497.18
TRAB_01420;Andalucía;Hostelería;Tiempo completo;Mujeres;24;19127.63;1366.26
TRAB_01421;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;29;12041.68;860.12
TRAB_01422;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;44;10500.0;750.0
TRAB_01423;Canarias;Hostelería;Tiempo completo;Hombres;29;26385.42;1884.67
TRAB_01424;Galicia;Información y comunicaciones (Tech);Tiempo completo;Mujeres;39;33593.68;2399.55
TRAB_01425;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Mujeres;60;21498.0;1535.57
TRAB_01426;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Mujeres;56;10500.0;750.0
TRAB_01427;Galicia;Hostelería;Tiempo completo;Mujeres;47;16371.5;1169.39
TRAB_01428;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;58;51076.33;3648.31
TRAB_01429;Andalucía;Hostelería;Tiempo completo;Mujeres;35;16905.52;1207.54
TRAB_01430;Castilla y León;Hostelería;Tiempo completo;Mujeres;23;13606.96;971.93
TRAB_01431;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;29;44329.06;3166.36
TRAB_01432;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;23;30757.13;2196.94
TRAB_01433;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;38;29632.02;2116.57
TRAB_01434;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;49;32981.75;2355.84
TRAB_01435;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;54;48839.67;3488.55
TRAB_01436;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;24;32342.04;2310.15
TRAB_01437;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Hombres;62;27377.5;1955.54
TRAB_01438;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;36;48574.84;3469.63
TRAB_01439;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;55;10500.0;750.0
TRAB_01440;Galicia;Hostelería;Tiempo completo;Mujeres;58;24885.58;1777.54
TRAB_01441;Galicia;Hostelería;Tiempo parcial;Mujeres;54;12942.74;924.48
TRAB_01442;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;31;42106.03;3007.57
TRAB_01443;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;49;22782.26;1627.3
TRAB_01444;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;36;38735.92;2766.85
TRAB_01445;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;24;38875.49;2776.82
TRAB_01446;País Vasco;Hostelería;Tiempo completo;Mujeres;49;17363.51;1240.25
TRAB_01447;Castilla y León;Hostelería;Tiempo completo;Hombres;46;23779.95;1698.57
TRAB_01448;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;43;27082.43;1934.46
TRAB_01449;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;42;39699.6;2835.69
TRAB_01450;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;26;42893.4;3063.81
TRAB_01451;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;47;37926.33;2709.02
TRAB_01452;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;56;15166.48;1083.32
TRAB_01453;Castilla y León;Hostelería;Tiempo completo;Hombres;53;11994.15;856.73
TRAB_01454;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;50;21920.77;1565.77
TRAB_01455;Cataluña;Hostelería;Tiempo completo;Mujeres;29;18852.03;1346.57
TRAB_01456;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;37;24601.95;1757.28
TRAB_01457;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;41;23852.27;1703.73
TRAB_01458;Cataluña;Hostelería;Tiempo completo;Mujeres;45;24332.58;1738.04
TRAB_01459;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Mujeres;27;34527.96;2466.28
TRAB_01460;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Mujeres;60;42361.6;3025.83
TRAB_01461;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;62;50050.13;3575.01
TRAB_01462;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Mujeres;40;34088.85;2434.92
TRAB_01463;Canarias;Hostelería;Tiempo parcial;Hombres;43;10500.0;750.0
TRAB_01464;Cataluña;Hostelería;Tiempo parcial;Hombres;49;10975.81;783.99
TRAB_01465;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;32;25538.86;1824.2
TRAB_01466;Comunitat Valenciana;Hostelería;Tiempo completo;Mujeres;34;24336.83;1738.35
TRAB_01467;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo parcial;Hombres;32;20629.4;1473.53
TRAB_01468;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;54;33954.51;2425.32
TRAB_01469;Andalucía;Hostelería;Tiempo completo;Hombres;27;13214.77;943.91
TRAB_01470;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;53;50105.43;3578.96
TRAB_01471;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;54;38432.71;2745.19
TRAB_01472;País Vasco;Hostelería;Tiempo parcial;Mujeres;51;10500.0;750.0
TRAB_01473;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;61;25970.64;1855.05
TRAB_01474;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Mujeres;59;37938.45;2709.89
TRAB_01475;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;33;26463.15;1890.23
TRAB_01476;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;29;34933.56;2495.25
TRAB_01477;Cataluña;Hostelería;Tiempo completo;Hombres;56;23910.58;1707.9
TRAB_01478;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;41;34733.78;2480.98
TRAB_01479;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;59;28556.06;2039.72
TRAB_01480;Castilla y León;Hostelería;Tiempo parcial;Mujeres;36;10500.0;750.0
TRAB_01481;Andalucía;Hostelería;Tiempo completo;Mujeres;42;12086.07;863.29
TRAB_01482;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;51;33228.98;2373.5
TRAB_01483;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;34;27651.29;1975.09
TRAB_01484;Comunitat Valenciana;Hostelería;Tiempo parcial;Mujeres;33;12220.87;872.92
TRAB_01485;Cataluña;Hostelería;Tiempo parcial;Mujeres;38;15659.43;1118.53
TRAB_01486;Andalucía;Hostelería;Tiempo parcial;Hombres;42;10500.0;750.0
TRAB_01487;Cataluña;Hostelería;Tiempo completo;Hombres;36;23314.22;1665.3
